count_point_id,year,region_name,local_authority_name,road_name,road_type,latitude,longitude,all_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,all_hgvs
6252,2007,London,Lewisham,A21,Major,51.43018431,-0.01484519,16523,13561,431,1800,194,20,24,302
74533,2006,London,Greenwich,A102,Major,51.47374361,0.02520496,46242,31562,439,9829,1055,160,579,2730
26918,2013,London,Hounslow,A3000,Major,51.49056418,-0.27295161,2085,1654,115,224,12,2,0,15
46918,2019,London,Richmond upon Thames,A309,Major,51.423476,-0.33488562,3634,3218,91,179,46,9,9,71
47086,2006,London,Brent,A404,Major,51.56265047,-0.32028493,11093,9597,200,827,193,18,37,268
47672,2014,London,Brent,A4005,Major,51.55176829,-0.31390654,11476,10011,134,950,128,35,28,238
56990,2013,London,Camden,A4200,Major,51.53107409,-0.13488475,6930,4385,472,1259,240,24,8,281
990689,2005,London,Lewisham,U,Minor,51.4801701,-0.04614514,2728,2460,19,206,12,0,0,12
942646,2008,London,Harrow,C,Minor,51.57758457,-0.36020185,9385,8594,96,570,49,11,3,63
26915,2020,London,Hounslow,A312,Major,51.43847,-0.38333191,9706,7359,190,1738,153,24,18,237
811164,2021,London,Southwark,B215,Minor,51.485271,-0.07411446,4193,2806,240,785,77,3,1,83
26915,2013,London,Hounslow,A312,Major,51.43847158,-0.38333185,10981,8541,285,1554,281,69,41,448
27088,2011,London,Barnet,A406,Major,51.60583088,-0.1595501,36180,29462,101,4463,999,259,236,1940
73822,2021,London,Newham,A13,Major,51.514816,0.00507552,53848,38207,341,9927,1643,224,599,2905
803378,2020,London,Enfield,U,Minor,51.615241,-0.06213199,843,671,0,128,15,0,0,15
78117,2006,London,Bromley,A233,Major,51.3124411,0.03387804,9689,7705,223,1498,118,12,27,165
56634,2019,London,Merton,A217,Major,51.414594,-0.16177612,9194,7229,328,992,212,23,24,290
38175,2011,London,Islington,A5203,Major,51.55174091,-0.12092794,9035,6337,561,1440,269,33,17,366
36796,2003,London,Westminster,A202,Major,51.49521647,-0.14196725,20592,14486,1170,2897,723,71,32,870
18727,2013,London,Hounslow,A312,Major,51.49497322,-0.40985732,28030,22485,142,3696,571,185,211,1486
26788,2020,London,Lewisham,A212,Major,51.425748,-0.04524532,8617,6610,319,1249,182,15,17,230
75080,2007,London,Ealing,A4020,Major,51.50945993,-0.35509777,45583,38986,780,4125,980,60,50,1262
942733,2017,London,Lambeth,C,Minor,51.46035119,-0.14246227,6627,4884,81,1150,80,9,6,109
36245,2018,London,Lewisham,A20,Major,51.46433,-0.01336363,16184,10991,1530,2621,197,37,30,314
48815,2007,London,Tower Hamlets,A1261,Major,51.51042085,-0.02677928,9004,6855,388,1291,128,13,11,155
942525,2011,London,Barnet,U,Minor,51.62240036,-0.1841612,1423,1171,31,156,18,0,0,18
48579,2011,London,Southwark,A3200,Major,51.50716228,-0.1062197,9570,6009,352,1736,216,32,43,322
57904,2022,London,Lambeth,A3204,Major,51.485856,-0.11901425,12476,7479,508,2653,443,51,127,680
56869,2016,London,Hounslow,A315,Major,51.46603004,-0.37465585,7831,6650,451,529,80,15,15,111
56916,2015,London,Richmond upon Thames,A313,Major,51.42713596,-0.33288258,6009,4998,268,576,80,12,4,96
48547,2002,London,Lambeth,A203,Major,51.48591911,-0.1217051,42378,29833,1335,7990,1093,127,61,1594
6895,2001,London,Hounslow,A312,Major,51.43575867,-0.37702531,14841,13017,142,1191,192,22,21,257
27661,2018,London,Wandsworth,A3205,Major,51.473892,-0.15838544,9936,6541,412,1822,176,36,61,313
73304,2000,London,Southwark,A201,Major,51.50765488,-0.1044268,28158,22554,566,2849,666,23,32,769
39035,2017,London,Tower Hamlets,A1203,Major,51.51073448,-0.04065836,37106,26865,335,6602,687,126,479,1460
73444,2005,London,Ealing,A4020,Major,51.50643856,-0.2579418,8395,6019,490,1241,256,18,17,303
8640,2006,London,Croydon,A213,Major,51.40019988,-0.07178135,4526,3737,96,534,111,5,5,121
990331,2004,London,Hillingdon,C,Minor,51.56483199,-0.40576237,7685,6595,88,733,114,21,7,179
8487,2001,London,Lewisham,A2209,Major,51.47530587,-0.02365818,15170,11506,172,1985,413,47,114,952
942380,2019,London,Greenwich,U,Minor,51.474941,0.08860503,207,163,0,35,0,2,0,2
803781,2022,London,Lewisham,U,Minor,51.416673,-0.00145148,1225,999,1,144,12,0,0,12
57891,2002,London,Barnet,A504,Major,51.59771593,-0.1987183,9889,8762,244,736,62,10,10,85
17176,2005,London,Barnet,A504,Major,51.58207864,-0.23484357,6482,5548,177,618,59,7,6,75
18470,2011,London,Bexley,A2,Major,51.44787265,0.15573121,6895,5077,67,1324,142,37,60,276
942410,2016,London,Haringey,U,Minor,51.60185099,-0.11838347,177,152,0,23,1,0,0,1
70197,2020,London,Lambeth,A215,Major,51.43662,-0.10492309,7669,5488,654,1157,28,18,11,72
27667,2005,London,Westminster,A3217,Major,51.49538478,-0.15262114,9901,7651,108,1131,227,20,3,260
803573,2019,London,Hounslow,U,Minor,51.469829,-0.36540695,3199,2882,7,180,11,8,65,85
6267,2005,London,Lambeth,A23,Major,51.42849718,-0.131009,9925,7141,834,1168,206,25,9,275
70204,2018,London,Greenwich,A2204,Major,51.494788,0.06114556,2208,1287,293,271,78,33,17,314
75257,2012,London,Lambeth,A23,Major,51.46009842,-0.11647463,25889,15608,3666,3595,470,79,69,719
17639,2002,London,Westminster,A4202,Major,51.50984068,-0.15693615,52786,44314,2142,2651,1461,118,53,1693
16617,2001,London,Enfield,A1055,Major,51.68011767,-0.04877481,11299,8452,140,1574,458,68,44,1028
18046,2023,London,Hackney,A107,Major,51.549587,-0.05724987,6760,4289,775,1235,115,9,4,132
27696,2005,London,Harrow,A404,Major,51.59750127,-0.36852302,6571,5784,30,507,148,17,15,201
942623,2017,London,Ealing,U,Minor,51.54064125,-0.35482459,308,258,0,43,1,0,1,3
953293,2001,London,Barking and Dagenham,U,Minor,51.53848373,0.14107644,307,263,5,32,3,1,0,4
942913,2013,London,Sutton,B278,Minor,51.34172267,-0.16832568,4128,3478,3,555,29,5,0,34
56929,2009,London,Richmond upon Thames,A307,Major,51.45903476,-0.30609816,6170,4633,569,615,148,16,5,169
18460,2023,London,Kensington and Chelsea,A3218,Major,51.488027,-0.19417167,6789,4251,244,1223,193,13,0,208
47766,2003,London,Barnet,A5109,Major,51.61929224,-0.25795723,9828,8238,115,1199,141,16,16,180
38554,2022,London,Brent,A404,Major,51.532687,-0.23936444,9844,6506,386,1820,240,17,95,420
18465,2012,London,Southwark,A3,Major,51.50578257,-0.08879787,15385,9351,2213,1750,314,29,37,418
990328,2002,London,Hillingdon,U,Minor,51.51346483,-0.47168782,1537,1404,0,103,13,1,0,16
71011,2022,London,Haringey,A1000,Major,51.583236,-0.15927961,6414,4584,260,1107,135,19,10,172
36271,2022,London,Croydon,A23,Major,51.359934,-0.11742645,13718,10038,160,2433,338,60,181,765
46918,2018,London,Richmond upon Thames,A309,Major,51.423476,-0.33488562,4859,4436,96,176,33,7,8,57
36668,2006,London,Hackney,A107,Major,51.56583245,-0.06016464,12307,9133,636,1873,266,53,21,362
7212,2000,London,Islington,A503,Major,51.56388793,-0.10627324,18755,13882,851,2819,425,36,63,609
17024,2017,London,Hillingdon,A408,Major,51.49080576,-0.45804119,6020,4977,172,724,35,6,99,141
56814,2012,London,Bexley,A220,Major,51.45358643,0.15212847,13823,11815,337,1222,156,21,105,327
46669,2022,London,Newham,A112,Major,51.519303,0.03227049,8053,6447,488,717,125,27,12,173
28118,2006,London,Hillingdon,A4020,Major,51.5335922,-0.45475046,15465,13286,320,1252,324,35,13,380
7237,2023,London,Camden,A5202,Major,51.540098,-0.13696733,0,0,0,0,0,0,0,0
26099,2020,London,Southwark,A3201,Major,51.50202,-0.09529509,6543,3888,146,1407,333,39,90,485
951709,2016,London,Greenwich,U,Minor,51.482106,0.06597463,1081,867,5,194,2,2,0,4
27081,2002,London,Harrow,A404,Major,51.58365885,-0.3560283,9066,7963,141,739,129,15,3,156
46918,2009,London,Richmond upon Thames,A309,Major,51.42347754,-0.33488555,5641,5128,64,257,69,5,3,79
17536,2014,London,Wandsworth,A3036,Major,51.46180642,-0.17326774,8353,5979,875,787,263,121,62,448
75070,2012,London,Hounslow,A3005,Major,51.47871648,-0.36225231,7965,7058,84,574,143,19,7,189
942972,2013,London,Waltham Forest,B160,Minor,51.60324308,-0.00290153,5675,4640,175,722,54,5,5,65
942290,2013,London,Bromley,U,Minor,51.41261549,-0.05687851,566,474,0,82,3,0,0,3
56520,2009,London,Havering,A124,Major,51.55923983,0.2345876,9926,8650,225,774,183,7,3,196
18167,2007,London,Southwark,A302,Major,51.49675075,-0.10633433,20067,12764,997,3655,513,76,78,729
48550,2009,London,Southwark,A212,Major,51.42223323,-0.07732667,10202,7503,712,1440,229,17,28,294
6805,2013,London,Sutton,A237,Major,51.36045444,-0.15001139,10279,8017,520,1283,207,21,49,298
16176,2021,London,Hackney,A10,Major,51.548098,-0.07548652,4743,2661,610,677,147,12,3,163
48573,2009,London,Haringey,A105,Major,51.60265278,-0.11231424,13459,11445,517,1228,129,17,1,155
6895,2018,London,Hounslow,A312,Major,51.435757,-0.37702537,14022,11841,164,1637,130,25,16,177
36792,2009,London,Southwark,A200,Major,51.4985423,-0.06950656,11906,8306,439,1824,405,33,35,505
16185,2013,London,Redbridge,A104,Major,51.61992432,0.02751759,11030,9419,105,1086,220,17,16,265
942366,2011,London,Greenwich,C,Minor,51.49682744,0.00535209,3329,2462,224,349,96,18,139,270
58265,2006,London,Greenwich,A2213,Major,51.4564534,0.0265987,9905,7865,210,1356,22,2,1,26
28673,2002,London,Redbridge,A1400,Major,51.59099315,0.04680175,24712,21964,191,1858,406,30,16,493
36807,2010,London,Greenwich,A209,Major,51.48211095,0.10162141,4191,3403,256,389,75,18,8,119
79998,2004,London,Brent,A404,Major,51.55132724,-0.28348864,11429,9831,265,978,166,14,7,203
26278,2004,London,Merton,A24,Major,51.42109538,-0.17489142,13337,10605,249,1629,387,26,32,531
26887,2022,London,Merton,A297,Major,51.396998,-0.18677599,11032,8435,318,1606,220,12,46,330
942584,2018,London,Croydon,U,Minor,51.413758,-0.08319017,682,581,0,88,4,2,1,6
8511,2020,London,Southwark,A3,Major,51.507027,-0.08802528,3591,1557,1621,81,26,1,0,29
942545,2017,London,Croydon,B273,Minor,51.41444287,-0.11536055,5337,4233,144,765,46,10,6,65
26903,2018,London,Kingston upon Thames,A308,Major,51.410578,-0.29466049,10080,7629,801,1003,220,59,71,375
951696,2017,London,Bromley,C,Minor,51.41504964,-0.03674216,3299,2838,3,403,11,1,3,16
73747,2002,London,Southwark,A205,Major,51.44228701,-0.06639729,20018,16766,467,1750,466,55,30,672
36435,2018,London,Westminster,A40,Major,51.513849,-0.15461254,3701,2350,1200,63,24,4,0,29
74539,2014,London,Kensington and Chelsea,A3220,Major,51.51256856,-0.22002151,24447,17200,183,4868,939,78,215,1360
46671,2000,London,Waltham Forest,A114,Major,51.57355228,0.0153513,10279,8580,160,1102,236,34,23,323
16070,2021,London,Haringey,A1,Major,51.574345,-0.1417728,11080,7000,627,2121,379,58,55,603
74541,2021,London,Kensington and Chelsea,A3220,Major,51.505429,-0.21720172,26363,19377,104,4739,764,31,179,1038
17498,2002,London,Tower Hamlets,A1208,Major,51.53091681,-0.06957904,9566,7382,285,1144,268,36,38,353
951712,2012,London,Hounslow,B455,Minor,51.48578076,-0.29944683,4561,3724,134,399,112,18,41,181
46435,2003,London,Kensington and Chelsea,A402,Major,51.50871427,-0.20021322,17929,14432,526,1659,415,21,45,517
73617,2007,London,Islington,A1,Major,51.56823695,-0.1363944,11349,7339,682,2096,416,49,87,696
17688,2015,London,Camden,A5200,Major,51.52539441,-0.11709697,7877,5660,307,1325,167,18,13,206
27680,2023,London,Ealing,A4020,Major,51.509551,-0.32987607,8278,6299,632,758,110,9,6,141
930383,2008,London,Bexley,U,Minor,51.44542242,0.14123897,746,695,1,45,3,0,0,3
90269,2023,London,Waltham Forest,A12,Major,51.558231,-0.00379212,45826,33769,172,8594,1247,157,317,2215
58197,2017,London,Hounslow,A4,Major,51.47945132,-0.40976354,7773,6297,469,653,144,17,40,216
56965,2014,London,Lambeth,A3036,Major,51.4978102,-0.11852214,11618,6306,730,2723,275,44,86,488
8511,2018,London,Southwark,A3,Major,51.507027,-0.08802528,9093,4478,1957,1577,57,32,13,110
56506,2015,London,Tower Hamlets,A107,Major,51.52979214,-0.05593007,8156,6014,570,1122,197,55,25,318
7559,2020,London,Lewisham,A2211,Major,51.466088,-0.01098368,5662,4435,214,825,57,13,8,87
6880,2017,London,Richmond upon Thames,A305,Major,51.4492126,-0.32344371,6409,5042,358,750,89,13,2,104
18487,2012,London,Hounslow,M4,Major,51.49256285,-0.41115121,55580,45608,540,6844,956,106,275,2064
36437,2007,London,Ealing,A40,Major,51.51606736,-0.25901574,36719,24548,484,8297,1126,132,328,1883
37719,2009,London,Ealing,A4020,Major,51.50828099,-0.34289164,17419,14834,497,1540,205,86,58,391
16784,2012,London,Bromley,A233,Major,51.37528833,0.03982364,4800,3989,79,604,49,20,10,81
47667,2011,London,Kensington and Chelsea,A3220,Major,51.50327251,-0.21483639,19310,14603,411,2806,608,77,60,876
76038,2001,London,Croydon,A232,Major,51.37250342,-0.08831889,16154,14254,33,1393,199,24,31,304
16631,2015,London,Newham,A114,Major,51.53746276,0.02226437,7104,6218,101,581,125,9,5,142
38366,2016,London,Ealing,A406,Major,51.52087108,-0.2915528,16411,12424,254,2303,607,74,145,1104
57359,2005,London,Hounslow,A315,Major,51.47499966,-0.34093001,9926,8299,560,764,190,13,12,223
38267,2017,London,Hackney,A1202,Major,51.52550735,-0.08243628,11169,7224,222,2216,254,56,85,486
16740,2020,London,Lambeth,A204,Major,51.449787,-0.11286924,5516,4077,276,793,106,2,6,114
951738,2012,London,Harrow,U,Minor,51.61180915,-0.35958992,387,340,5,33,7,0,0,7
46269,2009,London,Lambeth,A23,Major,51.45885184,-0.11724569,15591,10458,1238,2400,236,36,15,334
16252,2011,London,Croydon,A23,Major,51.40493846,-0.11989218,8597,6785,215,1094,180,30,23,264
73556,2006,London,Greenwich,A2211,Major,51.47091587,-0.01451742,9169,7608,361,826,144,15,52,258
7934,2000,London,Westminster,A3214,Major,51.49173104,-0.14902348,450,7,324,111,1,2,4,7
70187,2014,London,Islington,A400,Major,51.56314944,-0.13313973,1195,882,9,208,55,0,0,56
73305,2020,London,Islington,A1,Major,51.523064,-0.09816505,8566,5367,321,2003,154,34,28,221
48549,2013,London,Southwark,A200,Major,51.50606987,-0.0871143,4689,2861,583,589,129,19,8,165
47086,2007,London,Brent,A404,Major,51.56265047,-0.32028493,10999,9453,201,845,216,20,45,303
47605,2006,London,Lewisham,A2212,Major,51.4476905,0.01325814,11834,9915,337,1254,106,2,2,116
47087,2014,London,Brent,A404,Major,51.5536604,-0.28931488,5742,4320,522,575,159,33,33,233
73558,2015,London,Hackney,A1205,Major,51.5372484,-0.04465332,9167,7131,248,1320,107,49,39,199
56815,2006,London,Camden,A501,Major,51.52884057,-0.12733503,24250,16551,1015,3911,664,81,81,1029
36119,2020,London,Hammersmith and Fulham,A4,Major,51.490959,-0.21531744,29112,21567,53,5434,713,72,158,1079
46841,2023,London,Merton,A239,Major,51.400289,-0.16709393,8758,6116,138,1903,205,43,64,365
57033,2019,London,Bexley,A2041,Major,51.498791,0.12158011,13318,11190,428,1436,69,46,28,161
47666,2023,London,Hammersmith and Fulham,A3219,Major,51.480314,-0.20133149,2733,1762,191,538,18,7,3,30
56253,2009,London,Croydon,A23,Major,51.32422426,-0.13367235,11174,8532,206,1683,198,55,81,537
79995,2013,London,Wandsworth,A218,Major,51.45501075,-0.1990157,1520,1121,0,291,39,0,0,39
99753,2001,London,Ealing,A312,Major,51.53125076,-0.38963495,28079,23883,82,2155,981,88,116,1549
46803,2005,London,Bromley,A214,Major,51.40388802,-0.05552314,8663,7068,108,1129,136,11,8,176
948090,2003,London,Tower Hamlets,U,Minor,51.52848263,-0.03133273,1905,1590,14,204,40,2,0,42
6631,2007,London,Enfield,A105,Major,51.62053954,-0.10622699,9891,8288,332,921,206,11,5,233
27669,2013,London,Kensington and Chelsea,A3220,Major,51.48236335,-0.18252797,18080,12742,524,3020,764,118,114,1157
75341,2019,London,Southwark,A215,Major,51.475553,-0.09351777,9021,5287,1549,1246,193,18,15,240
48644,2011,London,Greenwich,A2,Major,51.47156139,0.02659143,43143,32887,315,6643,745,163,318,1794
57536,2014,London,Westminster,A302,Major,51.49669366,-0.14382329,11275,6350,1922,1704,482,76,111,722
803512,2019,London,Harrow,U,Minor,51.596525,-0.28621771,2336,1893,112,297,20,3,1,24
56663,2018,London,Havering,A127,Major,51.5878,0.22227436,19813,16541,58,2658,230,26,55,411
930384,2006,London,Greenwich,C,Minor,51.4907431,0.01457812,7870,5494,30,1251,298,96,288,965
942598,2011,London,Ealing,B4491,Minor,51.49792765,-0.30802792,5229,4488,135,438,36,5,0,41
48004,2000,London,Enfield,A1110,Major,51.61628475,-0.13818247,7577,6138,229,936,116,36,11,188
18169,2017,London,Westminster,A5204,Major,51.5149991,-0.15672794,5875,4726,130,562,98,20,7,126
86013,2020,London,Southwark,A2215,Major,51.464041,-0.06655761,5761,4328,392,805,84,7,3,104
73797,2014,London,Wandsworth,A217,Major,51.42506326,-0.16408903,9279,7396,353,914,223,22,23,300
26792,2013,London,Croydon,A213,Major,51.4033948,-0.06920278,11987,10769,155,736,174,12,19,209
990358,2009,London,Harrow,C,Minor,51.61134694,-0.32368746,2639,2488,5,115,22,4,0,26
8641,2001,London,Harrow,A4005,Major,51.56858145,-0.34214303,9658,8652,103,686,112,2,5,119
46781,2006,London,Southwark,A200,Major,51.49276908,-0.04670131,21619,15102,1338,3344,696,50,34,846
47519,2016,London,Waltham Forest,A1037,Major,51.6192221,-0.02625239,7440,6251,17,834,160,29,52,274
8473,2003,London,Islington,A103,Major,51.57238053,-0.12554617,7802,6202,394,789,151,9,7,177
46787,2021,London,Greenwich,A205,Major,51.465012,0.05145308,8939,6896,225,1485,106,19,38,211
74922,2022,London,Hillingdon,A437,Major,51.552567,-0.45018432,9062,7658,168,1074,63,20,18,132
75338,2003,London,Islington,A5201,Major,51.52218134,-0.10742737,11676,8014,307,1442,245,8,3,260
7209,2007,London,Islington,A501,Major,51.53153031,-0.1128068,17931,11232,697,2860,493,73,87,702
6902,2000,London,Richmond upon Thames,A316,Major,51.47070201,-0.27370174,21307,18152,197,2229,43,14,18,124
80722,2013,London,Camden,A5202,Major,51.53208616,-0.12503914,12365,11396,347,474,91,0,4,95
36469,2009,London,Barnet,A41,Major,51.62135608,-0.27593576,20295,17359,336,1910,177,103,63,492
942703,2014,London,Hillingdon,U,Minor,51.51166935,-0.41632309,1252,1147,1,93,9,1,0,10
6761,2007,London,Greenwich,A2211,Major,51.47956162,-0.00996547,5867,4241,331,928,95,16,8,132
47094,2000,London,Enfield,A406,Major,51.61532212,-0.08064638,37531,28925,122,5842,1245,142,140,2341
18336,2010,London,Hackney,A10,Major,51.56604628,-0.07314153,11579,8332,1002,1394,316,28,21,390
75080,2013,London,Ealing,A4020,Major,51.50945993,-0.35509777,42745,34400,835,5175,953,162,245,1676
17577,2017,London,Wandsworth,A3220,Major,51.47265814,-0.16563471,10195,7284,392,1891,100,12,3,116
73838,2006,London,Hounslow,A205,Major,51.48815223,-0.28753304,18549,14858,303,1821,687,68,90,940
58195,2005,London,Kensington and Chelsea,A308,Major,51.48081375,-0.18466343,15049,11160,508,2003,219,32,16,288
7057,2009,London,Enfield,A406,Major,51.61313761,-0.13253378,22782,17669,80,3379,716,96,207,1313
951736,2018,London,Harrow,U,Minor,51.572822,-0.38063364,318,290,0,26,0,0,0,0
37707,2017,London,Kensington and Chelsea,A3217,Major,51.48231869,-0.17964931,12112,8883,524,1620,309,23,39,373
74536,2019,London,Kensington and Chelsea,A40,Major,51.515426,-0.22178376,45900,32223,570,10088,837,200,317,1550
811112,2023,London,Westminster,B414,Minor,51.533728,-0.19191667,1983,1416,4,289,35,10,2,49
73905,2020,London,Redbridge,A114,Major,51.569767,0.02095597,3464,2681,45,574,35,10,5,55
73818,2019,London,Redbridge,A406,Major,51.554666,0.06702511,65658,50394,209,10403,1647,273,567,4007
820103,2023,London,Bromley,U,Minor,51.411605,-0.06764898,122,97,0,19,0,1,0,1
942331,2008,London,Westminster,U,Minor,51.51737394,-0.19260761,264,215,0,32,3,0,0,3
26656,2013,London,Barnet,A110,Major,51.64526987,-0.15144916,7864,6738,126,830,86,10,8,111
26822,2021,London,Bromley,A232,Major,51.372749,0.08180968,7548,6456,240,736,57,9,3,77
46121,2015,London,Hounslow,A4,Major,51.48937084,-0.24706898,46738,35922,526,7659,713,108,278,1293
27496,2011,London,Waltham Forest,A1009,Major,51.61682259,-0.02260078,4208,3691,89,365,19,5,3,28
26909,2003,London,Richmond upon Thames,A309,Major,51.4038001,-0.34235762,23499,19819,278,2384,527,39,43,706
26792,2023,London,Croydon,A213,Major,51.403393,-0.06920286,9114,6842,255,1397,177,3,7,196
26776,2001,London,Lewisham,A202,Major,51.47307111,-0.05186271,10539,8189,618,979,310,91,49,519
29037,2011,London,Tower Hamlets,A1203,Major,51.50965417,-0.05843033,25799,17080,376,4949,1017,92,658,1932
16202,2020,London,Newham,A13,Major,51.520156,0.04528157,54377,40828,89,9350,1603,250,961,3384
46107,2010,London,Southwark,A3,Major,51.49455453,-0.10064846,25211,15762,2208,4197,774,54,60,990
70206,2012,London,Redbridge,M11,Major,51.59204361,0.03811439,19153,11154,114,5107,788,145,248,2442
79993,2006,London,Haringey,A503,Major,51.58456479,-0.06730601,44195,36993,767,4276,907,86,102,1251
990643,2006,London,Barnet,U,Minor,51.61506548,-0.25671799,355,330,0,23,1,0,0,1
16840,2016,London,Southwark,A300,Major,51.5008171,-0.09865911,2535,1345,183,497,88,27,149,299
47727,2004,London,Camden,A4201,Major,51.53841654,-0.14424598,18213,12933,301,2971,434,33,12,489
990137,2002,London,Hillingdon,B465,Minor,51.52272042,-0.44384632,7602,6614,66,573,199,12,6,238
56604,2015,London,Lewisham,A2,Major,51.47392189,-0.0489465,9800,8123,296,949,161,47,52,266
48726,2017,London,Merton,A24,Major,51.40606909,-0.19173714,18724,14762,268,2979,173,19,34,281
811124,2022,London,Barnet,U,Minor,51.618138,-0.15717434,745,661,0,71,4,0,0,4
75382,2002,London,Barnet,A406,Major,51.60119671,-0.17374411,38607,31154,123,4526,1310,168,189,2353
999969,2007,London,Hillingdon,B466,Minor,51.57312316,-0.42711808,4733,3865,231,527,63,3,5,76
90230,2019,London,Camden,A4200,Major,51.524667,-0.12793874,7961,4873,739,1172,348,65,69,492
58174,2001,London,Bexley,A223,Major,51.44628465,0.15308033,10567,8907,34,1143,238,41,25,385
56620,2019,London,Greenwich,A210,Major,51.453282,0.02789756,6766,5192,281,930,72,12,87,199
73163,2006,London,Lewisham,A213,Major,51.42442393,-0.05206238,4260,3579,220,340,40,4,1,48
27595,2021,London,Bexley,A2000,Major,51.453969,0.17517675,10115,7939,49,1534,316,47,59,504
8468,2011,London,Barnet,A406,Major,51.57193687,-0.23017137,78282,55477,85,16715,3485,222,1047,5344
802951,2018,London,Bexley,U,Minor,51.47131,0.19333856,3384,2578,98,646,15,0,0,20
8359,2019,London,Wandsworth,A3220,Major,51.474903,-0.16554465,13382,9782,383,2548,132,24,14,178
73054,2002,London,Bexley,A210,Major,51.44988568,0.10834487,9603,8272,116,902,149,13,5,174
71007,2006,London,Barking and Dagenham,A1083,Major,51.5614778,0.13370172,11830,9658,480,1494,113,9,3,143
953289,2002,London,Bromley,U,Minor,51.39368585,0.12196034,901,772,34,79,13,0,0,13
36693,2018,London,Barking and Dagenham,A124,Major,51.544104,0.08962193,10628,8827,518,1145,34,6,9,67
37824,2010,London,Camden,A5200,Major,51.55308445,-0.13355184,7576,6061,167,880,125,4,1,131
37103,2022,London,Hammersmith and Fulham,A402,Major,51.501961,-0.22929596,12524,9336,365,1670,183,23,4,215
17168,2000,London,Islington,A501,Major,51.52131502,-0.08728275,11401,8937,273,1469,244,11,13,292
810991,2019,London,Lewisham,U,Minor,51.460893,-0.04213162,203,164,5,29,1,0,0,1
26672,2001,London,Newham,A124,Major,51.53165908,0.04579716,9512,8194,410,619,187,14,0,212
75291,2018,London,Newham,A124,Major,51.53279,0.05305713,12497,9690,1204,1208,153,37,25,222
70192,2008,London,Westminster,A400,Major,51.50690061,-0.12463222,9000,5543,404,1432,182,21,21,241
75070,2009,London,Hounslow,A3005,Major,51.47871648,-0.36225231,4590,4207,31,224,69,2,0,80
57173,2009,London,Islington,A503,Major,51.5511559,-0.12651973,13831,9667,420,2289,497,42,72,671
78392,2018,London,Kingston upon Thames,A243,Major,51.344972,-0.31605051,11550,9378,40,1766,90,19,42,202
942514,2008,London,Barnet,U,Minor,51.58664856,-0.17904785,947,892,0,46,7,0,0,7
8467,2007,London,Brent,A404,Major,51.53738848,-0.24695511,15459,11760,785,1895,441,39,105,695
26802,2018,London,Merton,A218,Major,51.433093,-0.19484244,8634,5852,156,1911,237,27,67,414
75346,2010,London,Kingston upon Thames,A3,Major,51.41516764,-0.25206598,2735,2288,36,322,47,5,3,57
73747,2010,London,Southwark,A205,Major,51.44228701,-0.06639729,19590,15059,563,2745,458,27,58,688
37266,2015,London,Islington,A503,Major,51.56181484,-0.11155325,17859,12400,973,2965,570,90,74,825
804469,2023,London,Wandsworth,U,Minor,51.479354,-0.16611492,2943,2156,4,420,44,1,1,46
37264,2001,London,Camden,A502,Major,51.5495068,-0.16326642,10050,8438,161,1084,93,14,2,115
56636,2018,London,Croydon,A232,Major,51.376112,-0.06172959,10494,8427,342,1387,105,20,17,218
47658,2023,London,Wandsworth,A3205,Major,51.484446,-0.12922639,12583,7705,433,2877,294,63,206,604
26181,2015,London,Haringey,A10,Major,51.58759195,-0.07093083,848,0,847,0,0,0,0,0
57269,2015,London,Haringey,A504,Major,51.59099078,-0.15365348,9185,7588,333,998,158,18,6,182
16866,2015,London,Hammersmith and Fulham,A315,Major,51.49383606,-0.21520506,8829,6715,613,895,126,14,1,150
16621,2015,London,Hackney,A107,Major,51.53879986,-0.05684406,11532,7608,1425,1616,520,112,78,731
36825,2002,London,Bexley,A2001,Major,51.4238154,0.10282936,5114,4680,9,304,45,5,3,54
46269,2011,London,Lambeth,A23,Major,51.45885184,-0.11724569,10802,7027,1266,1533,278,16,20,345
6648,2001,London,Redbridge,A114,Major,51.56619486,0.0248377,16191,14095,221,1380,172,14,10,214
46816,2016,London,Bromley,A222,Major,51.41552297,0.08375254,12757,10258,159,1980,94,9,110,220
73819,2022,London,Newham,A116,Major,51.55799,0.04360282,5702,4586,166,696,98,9,0,109
6783,2001,London,Bexley,A223,Major,51.42753054,0.13608667,11837,9761,90,1434,233,10,65,322
37100,2001,London,Camden,A400,Major,51.53564293,-0.1394563,29524,20571,833,4654,908,71,13,1044
942857,2011,London,Richmond upon Thames,C,Minor,51.42226654,-0.37741698,2720,2379,25,278,15,0,2,17
18468,2008,London,City of London,A3211,Major,51.51104965,-0.10860931,32974,23549,488,4640,809,116,104,1124
99748,2001,London,Hillingdon,A4180,Major,51.54395217,-0.3978394,12355,10043,146,1352,392,58,51,555
17020,2004,London,Barnet,A406,Major,51.59085596,-0.19119396,30982,24678,137,4328,707,141,118,1442
36674,2008,London,Waltham Forest,A112,Major,51.63428866,-0.0131708,9896,7672,92,1526,348,37,85,501
28878,2009,London,Tower Hamlets,A1206,Major,51.49239771,-0.02453247,6365,5075,285,792,57,7,3,74
